customer_id,segment_name,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,avg_discount_pct_180d
CUST00751,New Customers,15,1.0,657.24,0.0,0.0,0.21
CUST00752,At-Risk,97,2.0,1319.5500000000002,1.0,0.0,0.23500000000000001
CUST00753,Dormant,143,1.0,1093.17,0.0,0.0,0.16
CUST00754,High-Value Unhappy,37,2.0,3639.05,1.0,0.0,0.13
CUST00755,Dormant,200,0.0,0.0,1.0,0.0,0.0
CUST00756,About to Churn,113,1.0,329.74,2.0,0.0,0.33
CUST00757,Discount-Sensitive,8,1.0,481.24,0.0,0.0,0.33
CUST00758,At-Risk,78,3.0,1129.62,0.0,0.0,0.31
CUST00759,Loyal Customers,38,2.0,1562.24,0.0,0.0,0.26
CUST00760,Dormant,162,1.0,368.74,1.0,1.0,0.32
CUST00761,Dormant,193,0.0,0.0,0.0,0.0,0.0
CUST00762,Loyal Customers,46,2.0,2784.5699999999997,1.0,0.5,0.24
CUST00763,Dormant,188,0.0,0.0,0.0,0.0,0.0
CUST00764,Loyal Customers,23,2.0,1414.13,0.0,0.0,0.145
CUST00765,At-Risk,98,2.0,2264.58,1.0,0.0,0.385
CUST00766,Dormant,166,1.0,389.83,0.0,0.0,0.3
CUST00767,Discount-Sensitive,75,1.0,468.97,3.0,0.0,0.32
CUST00768,Loyal Customers,21,2.0,1483.56,1.0,0.0,0.175
CUST00769,Loyal Customers,18,2.0,971.74,2.0,0.0,0.275
CUST00770,High-Value Unhappy,27,3.0,2711.16,1.0,0.0,0.19999999999999998
CUST00771,Discount-Sensitive,90,1.0,456.76,1.0,0.0,0.41
CUST00772,Dormant,190,0.0,0.0,0.0,0.0,0.0
CUST00773,About to Churn,71,1.0,658.94,1.0,0.0,0.1
CUST00774,About to Churn,101,1.0,364.21,0.0,0.0,0.15
CUST00775,About to Churn,23,1.0,1298.92,0.0,0.0,0.23
CUST00776,Dormant,135,1.0,547.9,0.0,0.0,0.27
CUST00777,Discount-Sensitive,10,1.0,720.41,0.0,0.0,0.32
CUST00778,Dormant,331,0.0,0.0,1.0,0.0,0.0
CUST00779,New Customers,6,1.0,416.15,0.0,0.0,0.49
CUST00780,High-Value Unhappy,36,4.0,3232.4,3.0,0.25,0.29000000000000004
CUST00781,Discount-Sensitive,49,1.0,442.8,0.0,0.0,0.38
CUST00782,Dormant,194,0.0,0.0,0.0,0.0,0.0
CUST00783,Dormant,232,0.0,0.0,1.0,0.0,0.0
CUST00784,Loyal Customers,45,2.0,1269.12,0.0,0.0,0.355
CUST00785,Loyal Customers,11,3.0,1464.91,1.0,0.0,0.4033333333333333
CUST00786,Dormant,150,1.0,1030.43,3.0,0.0,0.16
CUST00787,High-Value Unhappy,48,3.0,2376.36,2.0,0.0,0.33
CUST00788,Discount-Sensitive,49,1.0,1408.44,0.0,0.0,0.39
CUST00789,Discount-Sensitive,55,1.0,753.6,0.0,0.0,0.36
CUST00790,About to Churn,78,1.0,458.83,1.0,0.0,0.19
CUST00791,Dormant,230,0.0,0.0,1.0,0.0,0.0
CUST00792,Dormant,148,1.0,1395.21,1.0,0.0,0.18
CUST00793,At-Risk,113,1.0,1730.51,0.0,0.0,0.26
CUST00794,Dormant,171,1.0,413.58,2.0,0.0,0.23
CUST00795,Dormant,138,2.0,2258.74,0.0,0.0,0.16
CUST00796,Dormant,151,1.0,1622.25,0.0,0.0,0.28
CUST00797,About to Churn,9,1.0,408.27,0.0,0.0,0.16
CUST00798,High-Value Unhappy,57,2.0,1507.09,1.0,0.0,0.225
CUST00799,Discount-Sensitive,56,2.0,738.9300000000001,1.0,0.0,0.365
CUST00800,High-Value Unhappy,12,5.0,5040.63,4.0,0.0,0.188
CUST00801,High-Value Unhappy,76,2.0,1510.24,1.0,0.0,0.22
CUST00802,Dormant,201,0.0,0.0,0.0,0.0,0.0
CUST00803,High-Value Unhappy,53,2.0,2106.41,1.0,0.0,0.32499999999999996
CUST00804,About to Churn,14,1.0,969.91,0.0,0.0,0.22
CUST00805,About to Churn,41,1.0,780.79,0.0,0.0,0.11
CUST00806,Discount-Sensitive,21,1.0,976.95,0.0,0.0,0.46
CUST00807,About to Churn,112,1.0,594.61,0.0,0.0,0.25
CUST00808,Discount-Sensitive,53,1.0,444.73,2.0,0.0,0.39
CUST00809,High-Value Unhappy,22,3.0,1886.26,2.0,0.3333333333333333,0.3133333333333333
CUST00810,Dormant,217,0.0,0.0,0.0,0.0,0.0
CUST00811,Dormant,184,0.0,0.0,0.0,0.0,0.0
CUST00812,Dormant,189,0.0,0.0,0.0,0.0,0.0
CUST00813,High-Value Unhappy,5,4.0,3695.8,4.0,0.0,0.17
CUST00814,At-Risk,88,2.0,3500.93,0.0,0.0,0.245
CUST00815,High-Value Unhappy,137,2.0,2569.54,2.0,0.0,0.26
CUST00816,High-Value Unhappy,59,2.0,2688.92,1.0,0.0,0.3
CUST00817,High-Value Unhappy,9,7.0,6352.75,1.0,0.0,0.29714285714285715
CUST00818,Dormant,147,1.0,988.84,1.0,0.0,0.12
CUST00819,High-Value Unhappy,28,4.0,2164.49,1.0,0.0,0.1775
CUST00820,Dormant,189,0.0,0.0,0.0,0.0,0.0
CUST00821,About to Churn,94,1.0,409.56,2.0,0.0,0.36
CUST00822,At-Risk,76,3.0,1713.4699999999998,1.0,0.0,0.32666666666666666
CUST00823,Dormant,146,2.0,546.33,3.0,0.5,0.345
CUST00824,About to Churn,4,1.0,446.93,0.0,0.0,0.14
CUST00825,About to Churn,97,1.0,410.77,0.0,0.0,0.25
CUST00826,High-Value Unhappy,158,2.0,2063.86,2.0,0.0,0.265
CUST00827,About to Churn,57,1.0,1699.04,0.0,0.0,0.16
CUST00828,Discount-Sensitive,90,1.0,355.91,0.0,0.0,0.39
CUST00829,High-Value Unhappy,62,4.0,3162.5200000000004,1.0,0.0,0.2775
CUST00830,Loyal Customers,19,2.0,1150.55,0.0,0.0,0.355
CUST00831,Loyal Customers,6,2.0,994.8299999999999,2.0,0.0,0.375
CUST00832,New Customers,0,1.0,716.8,0.0,0.0,0.16
CUST00833,At-Risk,67,1.0,1142.84,0.0,0.0,0.49
CUST00834,Discount-Sensitive,2,1.0,971.01,1.0,0.0,0.27
CUST00835,High-Value Unhappy,157,3.0,1837.3,1.0,0.0,0.29
CUST00836,Loyal Customers,9,2.0,1640.21,0.0,0.0,0.29
CUST00837,Loyal Customers,15,2.0,1476.76,0.0,0.0,0.345
CUST00838,Discount-Sensitive,9,1.0,402.67,2.0,0.0,0.51
CUST00839,Dormant,162,2.0,860.28,0.0,0.0,0.2
CUST00840,High-Value Unhappy,58,3.0,3328.2799999999997,4.0,0.0,0.29
CUST00841,High-Value Unhappy,99,6.0,5236.09,2.0,0.16666666666666666,0.18999999999999997
CUST00842,High-Value Unhappy,71,2.0,1823.97,1.0,0.0,0.32999999999999996
CUST00843,Discount-Sensitive,45,1.0,803.69,1.0,1.0,0.4
CUST00844,New Customers,19,1.0,410.24,0.0,0.0,0.32
CUST00845,About to Churn,96,1.0,777.67,2.0,0.0,0.56
CUST00846,High-Value Unhappy,41,3.0,1899.26,2.0,0.3333333333333333,0.12
CUST00847,Discount-Sensitive,4,1.0,1420.5,2.0,0.0,0.5
CUST00848,Discount-Sensitive,4,1.0,547.18,0.0,0.0,0.28
CUST00849,Champions,6,4.0,2776.8599999999997,0.0,0.0,0.29500000000000004
CUST00850,High-Value Unhappy,7,2.0,2278.0299999999997,1.0,0.5,0.355
CUST00851,Discount-Sensitive,0,1.0,822.7,1.0,0.0,0.28
CUST00852,At-Risk,66,2.0,935.26,0.0,0.0,0.39
CUST00853,Discount-Sensitive,61,1.0,318.94,1.0,0.0,0.47
CUST00854,Dormant,279,0.0,0.0,0.0,0.0,0.0
CUST00855,Dormant,292,0.0,0.0,0.0,0.0,0.0
CUST00856,Dormant,135,1.0,2235.84,1.0,0.0,0.19
CUST00857,High-Value Unhappy,67,2.0,1852.15,3.0,0.0,0.365
CUST00858,At-Risk,90,2.0,1268.61,0.0,0.0,0.27
CUST00859,Dormant,169,1.0,769.89,0.0,0.0,0.3
CUST00860,At-Risk,79,1.0,1472.26,1.0,0.0,0.27
CUST00861,Dormant,170,1.0,798.67,1.0,0.0,0.09
CUST00862,Dormant,453,0.0,0.0,0.0,0.0,0.0
CUST00863,Loyal Customers,25,2.0,1710.22,0.0,0.0,0.26
CUST00864,Dormant,138,1.0,316.53,2.0,0.0,0.41
CUST00865,High-Value Unhappy,50,2.0,1503.1100000000001,1.0,0.0,0.38
CUST00866,About to Churn,26,1.0,1280.71,0.0,0.0,0.06
CUST00867,New Customers,15,1.0,424.64,1.0,0.0,0.55
CUST00868,New Customers,20,1.0,832.57,0.0,0.0,0.4
CUST00869,High-Value Unhappy,93,3.0,1700.01,2.0,0.0,0.3466666666666667
CUST00870,High-Value Unhappy,86,3.0,2224.05,1.0,0.0,0.2966666666666667
CUST00871,High-Value Unhappy,122,3.0,1703.85,2.0,0.0,0.24333333333333332
CUST00872,Dormant,125,1.0,799.03,0.0,0.0,0.16
CUST00873,Loyal Customers,3,2.0,1994.21,0.0,0.0,0.09
CUST00874,About to Churn,21,1.0,511.56,0.0,0.0,0.24
CUST00875,Discount-Sensitive,30,1.0,363.1,0.0,0.0,0.31
CUST00876,Loyal Customers,36,2.0,938.71,2.0,0.0,0.39
CUST00877,At-Risk,63,2.0,831.49,1.0,0.0,0.22999999999999998
CUST00878,High-Value Unhappy,134,2.0,2578.68,0.0,0.0,0.13
CUST00879,Dormant,155,2.0,2576.4700000000003,0.0,0.0,0.27
CUST00880,High-Value Unhappy,16,3.0,1801.75,1.0,0.0,0.25333333333333335
CUST00881,Discount-Sensitive,4,1.0,1185.63,0.0,0.0,0.27
CUST00882,At-Risk,85,2.0,894.79,1.0,0.0,0.225
CUST00883,High-Value Unhappy,126,2.0,4600.78,0.0,0.0,0.07
CUST00884,Dormant,271,0.0,0.0,0.0,0.0,0.0
CUST00885,Loyal Customers,31,2.0,1199.0,2.0,0.5,0.32
CUST00886,Discount-Sensitive,1,1.0,304.87,3.0,0.0,0.42
CUST00887,About to Churn,9,1.0,1399.24,2.0,0.0,0.23
CUST00888,At-Risk,108,1.0,1200.57,0.0,0.0,0.36
CUST00889,High-Value Unhappy,44,2.0,1597.41,1.0,0.0,0.42000000000000004
CUST00890,New Customers,24,1.0,631.59,1.0,0.0,0.06
CUST00891,Loyal Customers,13,2.0,1207.62,0.0,0.0,0.38
CUST00892,Discount-Sensitive,9,1.0,360.98,0.0,0.0,0.48
CUST00893,About to Churn,99,1.0,563.11,0.0,0.0,0.28
CUST00894,High-Value Unhappy,25,2.0,1903.85,2.0,0.0,0.31
CUST00895,Discount-Sensitive,54,1.0,168.81,1.0,0.0,0.43
CUST00896,High-Value Unhappy,10,5.0,2728.69,2.0,0.0,0.318
CUST00897,About to Churn,13,1.0,584.95,0.0,0.0,0.11
CUST00898,Dormant,339,0.0,0.0,1.0,0.0,0.0
CUST00899,Dormant,187,0.0,0.0,1.0,0.0,0.0
CUST00900,Loyal Customers,58,2.0,1242.65,1.0,0.0,0.25
CUST00901,High-Value Unhappy,35,3.0,1694.6200000000001,3.0,0.0,0.25666666666666665
CUST00902,Discount-Sensitive,6,1.0,1318.64,0.0,0.0,0.29
CUST00903,Discount-Sensitive,42,1.0,632.18,1.0,0.0,0.34
CUST00904,High-Value Unhappy,41,4.0,3412.27,4.0,0.25,0.25
CUST00905,High-Value Unhappy,30,2.0,1971.87,2.0,0.0,0.31
CUST00906,Loyal Customers,38,2.0,1449.41,0.0,0.0,0.395
CUST00907,Dormant,220,0.0,0.0,2.0,0.0,0.0
CUST00908,High-Value Unhappy,27,2.0,2799.02,1.0,0.0,0.21
CUST00909,Dormant,185,0.0,0.0,1.0,0.0,0.0
CUST00910,Dormant,127,1.0,1239.32,1.0,0.0,0.39
CUST00911,High-Value Unhappy,30,4.0,2586.44,1.0,0.0,0.21500000000000002
CUST00912,Dormant,138,1.0,1252.31,0.0,0.0,0.31
CUST00913,Dormant,183,0.0,0.0,1.0,0.0,0.0
CUST00914,Loyal Customers,36,2.0,1175.85,0.0,0.0,0.39
CUST00915,About to Churn,113,1.0,600.29,2.0,0.0,0.41
CUST00916,Loyal Customers,20,2.0,1344.17,2.0,0.0,0.245
CUST00917,Dormant,286,0.0,0.0,1.0,0.0,0.0
CUST00918,Dormant,236,0.0,0.0,1.0,0.0,0.0
CUST00919,High-Value Unhappy,10,2.0,1976.3400000000001,1.0,0.0,0.23
CUST00920,Discount-Sensitive,66,1.0,761.95,2.0,1.0,0.37
CUST00921,Dormant,195,0.0,0.0,1.0,0.0,0.0
CUST00922,About to Churn,11,1.0,1131.6,0.0,0.0,0.19
CUST00923,Loyal Customers,57,2.0,1201.76,2.0,0.0,0.19
CUST00924,Discount-Sensitive,44,1.0,1642.68,0.0,0.0,0.41
CUST00925,Discount-Sensitive,44,1.0,464.59,1.0,0.0,0.3
CUST00926,High-Value Unhappy,1,3.0,1704.96,1.0,0.0,0.21
CUST00927,Dormant,343,0.0,0.0,0.0,0.0,0.0
CUST00928,Dormant,229,0.0,0.0,0.0,0.0,0.0
CUST00929,About to Churn,43,1.0,325.51,0.0,0.0,0.11
CUST00930,High-Value Unhappy,59,4.0,2336.4900000000002,1.0,0.25,0.355
CUST00931,New Customers,30,1.0,1030.44,0.0,0.0,0.36
CUST00932,About to Churn,83,1.0,688.68,1.0,1.0,0.2
CUST00933,Dormant,205,0.0,0.0,0.0,0.0,0.0
CUST00934,About to Churn,44,1.0,664.65,3.0,0.0,0.12
CUST00935,Champions,28,5.0,3594.4,0.0,0.0,0.352
CUST00936,High-Value Unhappy,35,1.0,1697.0,1.0,0.0,0.14
CUST00937,Dormant,126,2.0,1039.65,1.0,0.0,0.16499999999999998
CUST00938,High-Value Unhappy,26,1.0,1882.4,1.0,0.0,0.4
CUST00939,About to Churn,9,1.0,560.91,0.0,0.0,0.18
CUST00940,Dormant,236,0.0,0.0,2.0,0.0,0.0
CUST00941,Dormant,183,0.0,0.0,2.0,0.0,0.0
CUST00942,Discount-Sensitive,7,1.0,407.18,1.0,1.0,0.35
CUST00943,Dormant,346,0.0,0.0,0.0,0.0,0.0
CUST00944,Discount-Sensitive,74,1.0,630.93,1.0,1.0,0.42
CUST00945,New Customers,4,1.0,1143.18,0.0,0.0,0.14
CUST00946,Dormant,173,1.0,542.29,0.0,0.0,0.39
CUST00947,High-Value Unhappy,41,3.0,1553.3600000000001,2.0,0.0,0.18666666666666668
CUST00948,About to Churn,79,1.0,923.64,0.0,0.0,0.1
CUST00949,Dormant,130,1.0,610.5,0.0,0.0,0.14
CUST00950,Dormant,209,0.0,0.0,1.0,0.0,0.0
CUST00951,About to Churn,62,1.0,602.19,0.0,0.0,0.12
CUST00952,Loyal Customers,42,4.0,3262.96,0.0,0.0,0.29500000000000004
CUST00953,High-Value Unhappy,9,3.0,1925.94,1.0,0.3333333333333333,0.38999999999999996
CUST00954,Discount-Sensitive,25,2.0,769.86,0.0,0.0,0.475
CUST00955,At-Risk,63,2.0,748.92,0.0,0.0,0.145
CUST00956,High-Value Unhappy,31,2.0,2241.69,2.0,0.0,0.32999999999999996
CUST00957,Loyal Customers,37,2.0,1174.3200000000002,1.0,0.0,0.275
CUST00958,Dormant,160,2.0,1033.42,1.0,0.0,0.27
CUST00959,At-Risk,63,2.0,644.14,1.0,0.5,0.38
CUST00960,High-Value Unhappy,146,1.0,1599.13,2.0,1.0,0.08
CUST00961,Dormant,151,2.0,1378.71,1.0,0.0,0.325
CUST00962,Discount-Sensitive,22,1.0,349.41,1.0,1.0,0.26
CUST00963,About to Churn,103,1.0,641.2,0.0,0.0,0.34
CUST00964,Dormant,219,0.0,0.0,0.0,0.0,0.0
CUST00965,Discount-Sensitive,8,2.0,507.14,2.0,0.0,0.31
CUST00966,Discount-Sensitive,40,1.0,2196.79,1.0,0.0,0.3
CUST00967,Dormant,218,0.0,0.0,1.0,0.0,0.0
CUST00968,About to Churn,98,1.0,551.82,1.0,0.0,0.35
CUST00969,Loyal Customers,31,2.0,1233.07,1.0,0.0,0.295
CUST00970,Dormant,188,0.0,0.0,1.0,0.0,0.0
CUST00971,High-Value Unhappy,62,4.0,2566.58,1.0,0.0,0.29
CUST00972,High-Value Unhappy,64,1.0,1679.36,1.0,0.0,0.24
CUST00973,Loyal Customers,22,2.0,908.6800000000001,2.0,0.0,0.21
CUST00974,High-Value Unhappy,79,3.0,3016.38,2.0,0.0,0.2733333333333333
CUST00975,Discount-Sensitive,50,1.0,538.78,0.0,0.0,0.43
CUST00976,Discount-Sensitive,5,1.0,565.07,2.0,0.0,0.29
CUST00977,Loyal Customers,5,2.0,1375.4499999999998,0.0,0.0,0.255
CUST00978,Dormant,307,0.0,0.0,1.0,0.0,0.0
CUST00979,About to Churn,103,1.0,699.31,1.0,0.0,0.29
CUST00980,Discount-Sensitive,81,1.0,492.33,0.0,0.0,0.26
CUST00981,High-Value Unhappy,103,2.0,1804.73,1.0,0.0,0.29000000000000004
CUST00982,High-Value Unhappy,90,4.0,1862.8899999999999,3.0,0.0,0.32999999999999996
CUST00983,Dormant,256,0.0,0.0,1.0,0.0,0.0
CUST00984,Loyal Customers,44,2.0,1055.25,0.0,0.0,0.22999999999999998
CUST00985,About to Churn,85,1.0,734.6,1.0,0.0,0.15
CUST00986,At-Risk,62,2.0,1068.02,0.0,0.0,0.405
CUST00987,High-Value Unhappy,7,1.0,1720.99,1.0,0.0,0.31
CUST00988,Champions,3,5.0,3639.98,0.0,0.0,0.198
CUST00989,Dormant,158,2.0,934.14,0.0,0.0,0.22
CUST00990,High-Value Unhappy,167,3.0,3332.24,2.0,0.0,0.3433333333333333
CUST00991,High-Value Unhappy,41,3.0,3874.42,2.0,0.0,0.30333333333333334
CUST00992,Dormant,272,0.0,0.0,0.0,0.0,0.0
CUST00993,Dormant,164,1.0,1246.69,1.0,0.0,0.0
CUST00994,Loyal Customers,52,2.0,2173.23,0.0,0.0,0.42500000000000004
CUST00995,Dormant,159,1.0,538.57,0.0,0.0,0.34
CUST00996,High-Value Unhappy,8,5.0,2250.83,3.0,0.0,0.15
CUST00997,Dormant,180,1.0,325.85,1.0,0.0,0.33
CUST00998,At-Risk,63,3.0,3005.34,0.0,0.0,0.1466666666666667
CUST00999,Dormant,148,1.0,1000.1,2.0,0.0,0.3
CUST01000,Discount-Sensitive,52,2.0,746.9300000000001,1.0,0.0,0.325
CUST01001,Dormant,313,0.0,0.0,0.0,0.0,0.0
CUST01002,At-Risk,71,2.0,1215.2,0.0,0.0,0.205
CUST01003,Dormant,138,1.0,944.62,1.0,0.0,0.32
CUST01004,Dormant,215,0.0,0.0,1.0,0.0,0.0
CUST01005,Dormant,144,1.0,1329.67,1.0,0.0,0.18
CUST01006,About to Churn,4,1.0,404.58,0.0,0.0,0.2
CUST01007,At-Risk,86,2.0,1237.64,1.0,0.0,0.235
CUST01008,Dormant,269,0.0,0.0,0.0,0.0,0.0
CUST01009,Discount-Sensitive,41,1.0,334.39,0.0,0.0,0.32
CUST01010,Discount-Sensitive,22,1.0,531.29,0.0,0.0,0.25
CUST01011,Dormant,365,0.0,0.0,0.0,0.0,0.0
CUST01012,Loyal Customers,30,2.0,1273.46,2.0,0.0,0.16999999999999998
CUST01013,Dormant,307,0.0,0.0,1.0,0.0,0.0
CUST01014,Dormant,137,1.0,669.36,1.0,0.0,0.0
CUST01015,About to Churn,39,1.0,522.47,1.0,0.0,0.13
CUST01016,Loyal Customers,0,2.0,879.1499999999999,0.0,0.0,0.245
CUST01017,Dormant,133,2.0,1167.28,2.0,0.5,0.235
CUST01018,New Customers,4,1.0,403.76,1.0,0.0,0.36
CUST01019,Dormant,290,0.0,0.0,1.0,0.0,0.0
CUST01020,Dormant,131,1.0,236.73,0.0,0.0,0.33
CUST01021,Loyal Customers,15,2.0,1013.42,1.0,0.5,0.36
CUST01022,Dormant,252,0.0,0.0,1.0,0.0,0.0
CUST01023,Dormant,204,0.0,0.0,0.0,0.0,0.0
CUST01024,Discount-Sensitive,20,1.0,370.39,0.0,0.0,0.31
CUST01025,High-Value Unhappy,29,2.0,2765.56,2.0,0.0,0.195
CUST01026,Discount-Sensitive,65,1.0,220.88,1.0,0.0,0.43
CUST01027,High-Value Unhappy,58,4.0,4029.9500000000003,2.0,0.0,0.175
CUST01028,Dormant,173,1.0,2809.6,0.0,0.0,0.26
CUST01029,About to Churn,110,1.0,302.44,2.0,0.0,0.31
CUST01030,Loyal Customers,32,5.0,5590.34,0.0,0.0,0.20800000000000002
CUST01031,Dormant,174,1.0,439.44,1.0,0.0,0.43
CUST01032,New Customers,11,1.0,624.38,0.0,0.0,0.41
CUST01033,High-Value Unhappy,14,6.0,3749.69,4.0,0.16666666666666666,0.3233333333333333
CUST01034,About to Churn,100,1.0,777.18,0.0,0.0,0.18
CUST01035,Loyal Customers,5,4.0,1334.0,1.0,0.0,0.4275
CUST01036,Dormant,141,3.0,3112.5499999999997,0.0,0.0,0.22666666666666668
CUST01037,New Customers,8,1.0,681.83,0.0,0.0,0.37
CUST01038,Loyal Customers,52,3.0,1370.19,1.0,0.0,0.22
CUST01039,Dormant,129,1.0,544.8,2.0,0.0,0.13
CUST01040,Dormant,130,1.0,594.23,1.0,0.0,0.31
CUST01041,Dormant,164,1.0,149.0,0.0,0.0,0.35
CUST01042,Discount-Sensitive,0,1.0,610.96,0.0,0.0,0.25
CUST01043,Discount-Sensitive,74,1.0,464.25,0.0,0.0,0.62
CUST01044,At-Risk,84,1.0,2141.49,0.0,0.0,0.22
CUST01045,Dormant,143,1.0,478.91,0.0,0.0,0.11
CUST01046,At-Risk,105,1.0,1032.89,1.0,0.0,0.1
CUST01047,Dormant,149,1.0,389.07,0.0,0.0,0.22
CUST01048,Dormant,128,1.0,616.59,1.0,0.0,0.05
CUST01049,Dormant,144,1.0,345.2,0.0,0.0,0.11
CUST01050,High-Value Unhappy,5,2.0,1629.56,0.0,0.0,0.095
CUST01051,About to Churn,103,1.0,632.45,1.0,0.0,0.31
CUST01052,Dormant,173,1.0,763.75,0.0,0.0,0.05
CUST01053,Dormant,146,1.0,2124.84,1.0,0.0,0.0
CUST01054,Dormant,176,1.0,523.99,2.0,0.0,0.34
CUST01055,Dormant,206,0.0,0.0,1.0,0.0,0.0
CUST01056,High-Value Unhappy,64,3.0,2638.62,2.0,0.3333333333333333,0.17666666666666667
CUST01057,About to Churn,2,1.0,916.36,1.0,0.0,0.18
CUST01058,About to Churn,110,1.0,358.99,2.0,0.0,0.38
CUST01059,Dormant,146,1.0,601.72,1.0,0.0,0.31
CUST01060,Loyal Customers,52,2.0,1762.54,1.0,0.0,0.265
CUST01061,Discount-Sensitive,2,1.0,375.42,0.0,0.0,0.58
CUST01062,Dormant,294,0.0,0.0,2.0,0.0,0.0
CUST01063,Discount-Sensitive,20,1.0,259.22,1.0,1.0,0.5
CUST01064,Loyal Customers,6,2.0,898.3599999999999,0.0,0.0,0.155
CUST01065,About to Churn,3,1.0,621.74,1.0,0.0,0.22
CUST01066,About to Churn,11,1.0,816.92,0.0,0.0,0.23
CUST01067,Discount-Sensitive,25,1.0,380.56,1.0,0.0,0.29
CUST01068,Dormant,130,2.0,1631.92,0.0,0.0,0.165
CUST01069,Discount-Sensitive,55,1.0,1446.51,0.0,0.0,0.26
CUST01070,Discount-Sensitive,11,1.0,353.84,2.0,0.0,0.37
CUST01071,About to Churn,14,1.0,690.61,0.0,0.0,0.17
CUST01072,Dormant,183,0.0,0.0,1.0,0.0,0.0
CUST01073,High-Value Unhappy,80,1.0,2726.65,2.0,1.0,0.13
CUST01074,At-Risk,114,2.0,1253.47,0.0,0.0,0.16
CUST01075,Loyal Customers,26,2.0,1464.29,2.0,1.0,0.065
CUST01076,At-Risk,83,2.0,1016.25,1.0,0.0,0.29500000000000004
CUST01077,At-Risk,68,1.0,1080.77,0.0,0.0,0.45
CUST01078,Dormant,156,1.0,415.88,1.0,0.0,0.23
CUST01079,Dormant,177,1.0,1832.92,0.0,0.0,0.1
CUST01080,About to Churn,117,1.0,410.76,2.0,1.0,0.4
CUST01081,Loyal Customers,19,2.0,1142.4099999999999,1.0,0.0,0.31
CUST01082,Discount-Sensitive,35,1.0,1181.66,0.0,0.0,0.34
CUST01083,Dormant,236,0.0,0.0,0.0,0.0,0.0
CUST01084,At-Risk,76,3.0,1482.72,1.0,0.0,0.19333333333333336
CUST01085,Dormant,358,0.0,0.0,0.0,0.0,0.0
CUST01086,At-Risk,71,2.0,1458.11,3.0,0.5,0.32999999999999996
CUST01087,New Customers,2,1.0,839.43,1.0,1.0,0.3
CUST01088,New Customers,0,1.0,361.44,0.0,0.0,0.42
CUST01089,Discount-Sensitive,25,1.0,337.51,0.0,0.0,0.43
CUST01090,Dormant,144,2.0,1200.77,0.0,0.0,0.21000000000000002
CUST01091,Discount-Sensitive,87,1.0,505.4,1.0,0.0,0.29
CUST01092,Dormant,196,0.0,0.0,2.0,0.0,0.0
CUST01093,Dormant,285,0.0,0.0,1.0,0.0,0.0
CUST01094,High-Value Unhappy,72,3.0,1690.19,3.0,0.0,0.19999999999999998
CUST01095,Discount-Sensitive,41,1.0,455.86,0.0,0.0,0.31
CUST01096,High-Value Unhappy,3,6.0,4814.21,2.0,0.16666666666666666,0.19666666666666666
CUST01097,Dormant,233,0.0,0.0,0.0,0.0,0.0
CUST01098,Dormant,198,0.0,0.0,1.0,0.0,0.0
CUST01099,Champions,14,4.0,3261.15,0.0,0.0,0.36250000000000004
CUST01100,Discount-Sensitive,24,1.0,491.36,0.0,0.0,0.36
CUST01101,New Customers,10,1.0,732.91,0.0,0.0,0.13
CUST01102,At-Risk,79,1.0,1201.95,0.0,0.0,0.13
CUST01103,At-Risk,76,2.0,899.6,1.0,0.0,0.16
CUST01104,About to Churn,99,1.0,515.98,1.0,0.0,0.23
CUST01105,At-Risk,84,3.0,1353.63,1.0,0.0,0.21
CUST01106,At-Risk,81,1.0,1006.69,0.0,0.0,0.03
CUST01107,At-Risk,91,2.0,980.0699999999999,1.0,0.0,0.32
CUST01108,High-Value Unhappy,40,2.0,1775.94,1.0,0.0,0.295
CUST01109,Discount-Sensitive,25,1.0,304.94,0.0,0.0,0.44
CUST01110,Dormant,260,0.0,0.0,1.0,0.0,0.0
CUST01111,At-Risk,95,2.0,876.58,3.0,0.0,0.29000000000000004
CUST01112,High-Value Unhappy,57,2.0,1951.21,2.0,0.0,0.36
CUST01113,At-Risk,107,2.0,645.85,2.0,0.0,0.445
CUST01114,Dormant,147,1.0,831.94,0.0,0.0,0.34
CUST01115,High-Value Unhappy,17,6.0,4036.99,5.0,0.16666666666666666,0.29833333333333334
CUST01116,High-Value Unhappy,54,1.0,2054.97,1.0,0.0,0.24
CUST01117,Loyal Customers,42,4.0,2817.56,0.0,0.0,0.32
CUST01118,Dormant,170,1.0,618.9,2.0,0.0,0.29
CUST01119,Dormant,124,1.0,654.67,0.0,0.0,0.36
CUST01120,At-Risk,61,1.0,1184.85,1.0,0.0,0.2
CUST01121,Discount-Sensitive,88,1.0,149.0,0.0,0.0,0.64
CUST01122,About to Churn,6,1.0,1209.05,0.0,0.0,0.23
CUST01123,Dormant,182,0.0,0.0,2.0,0.0,0.0
CUST01124,Dormant,172,3.0,1635.22,0.0,0.0,0.3333333333333333
CUST01125,Dormant,245,0.0,0.0,3.0,0.0,0.0
CUST01126,Loyal Customers,16,2.0,2073.54,0.0,0.0,0.30500000000000005
CUST01127,Dormant,130,2.0,774.6899999999999,0.0,0.0,0.325
CUST01128,Dormant,182,0.0,0.0,0.0,0.0,0.0
CUST01129,Dormant,157,1.0,675.97,0.0,0.0,0.39
CUST01130,At-Risk,99,2.0,1316.25,2.0,0.0,0.45999999999999996
